Anlagenschlüssel;Übertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;Energieträger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;Bundeslandkürzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;Flurstück;Quelle
E40770010000010000000002423900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;116.000;;;;;;28.12.2007;;;;SN;Leipzig;;04249;Georg-Fischer-Str.;3;;;NetzLeipzig.pdf
E40770010000010000000002445000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.500;;;;;;06.11.2007;;;;SN;Leipzig;;04289;Österreicherweg;21;;;NetzLeipzig.pdf
E40770010000010000000002445100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.900;;;;;;19.12.2007;;;;SN;Leipzig;;04249;Dieskaustr.;358;;;NetzLeipzig.pdf
E40770010000010000000002445200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.500;;;;;;11.07.2007;;;;SN;Leipzig;;04207;Bärenfelser Weg;5c;;;NetzLeipzig.pdf
E40770010000010000000002445300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;20.11.2007;;;;SN;Leipzig;;04205;Liebensteiner Weg;37;;;NetzLeipzig.pdf
E40770010000010000000002453200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.820;;;;;;21.12.2007;;;;SN;Leipzig;;04159;Fucikstr.;15b;;;NetzLeipzig.pdf
E40770010000010000000002453300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.420;;;;;;14.12.2007;;;;SN;Leipzig;;04328;Hoffmannstr.;2;;;NetzLeipzig.pdf
E40770010000010000000002489400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.400;;;;;;23.11.2007;;;;SN;Leipzig;;04315;Meißner Str.;28;;;NetzLeipzig.pdf
E40770010000010000000002489800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.530;;;;;;14.11.2007;;;;SN;Leipzig;;04207;Diezmannstr.;83;;;NetzLeipzig.pdf
E40770010000010000000002489900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.000;;;;;;18.07.2007;;;;SN;Leipzig;;04317;Anna-Kuhnow-Str.;22;;;NetzLeipzig.pdf
E40770010000010000000002490600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;1.630;;;;;;03.12.2007;;;;SN;Leipzig;;04229;Karl-Heine-Str.;11;;;NetzLeipzig.pdf
E40770010000010000000002490000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.300;;;;;;25.01.2008;;;;SN;Leipzig;;04249;Steinpilzweg;21;;;NetzLeipzig.pdf
E40770010000010000000002618800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.800;;;;;;19.03.2008;;;;SN;Leipzig;;04279;Watestr.;31;;;NetzLeipzig.pdf
E40770010000010000000002682100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.000;;;;;;02.04.2008;;;;SN;Leipzig;;04177;Lützner Str.;27;;;NetzLeipzig.pdf
E40770010000010000000002682200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.600;;;;;;09.05.2008;;;;SN;Leipzig;;04249;Ritterlingsweg;31;;;NetzLeipzig.pdf
E40770010000010000000002682300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;1.700;;;;;;21.05.2008;;;;SN;Leipzig;;04349;Kutschweg;36;;;NetzLeipzig.pdf
E40770010000010000000002695000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.600;;;;;;21.04.2008;;;;SN;Leipzig;;04205;Suhler Str.;33;;;NetzLeipzig.pdf
E40770010000010000000002700500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.300;;;;;;28.05.2008;;;;SN;Leipzig;;04107;Shakespearestr.;43b;;;NetzLeipzig.pdf
E40770010000010000000002705800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.400;;;;;;07.03.2008;;;;SN;Leipzig;;04289;Rietzschkeweg;14;;;NetzLeipzig.pdf
E40770010000010000000002747700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.980;;;;;;24.06.2008;;;;SN;Leipzig;;04207;Trattendorfer Weg;6;;;NetzLeipzig.pdf
E40770010000010000000002751500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.000;;;;;;28.04.2008;;;;SN;Leipzig;;04289;Romain-Rolland-Weg;3;;;NetzLeipzig.pdf
E40770010000010000000002759600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.300;;;;;;15.07.2008;;;;SN;Leipzig;;04318;Julius-Krause-Str.;45;;;NetzLeipzig.pdf
E40770010000010000000003008900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.870;;;;;;18.07.2008;;;;SN;Leipzig;;04207;Blankenburger Str.;10;;;NetzLeipzig.pdf
E40770010000010000000003013900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;1.950;;;;;;18.07.2008;;;;SN;Leipzig;;04229;Huberstr.;5;;;NetzLeipzig.pdf
E40770010000010000000003022500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.300;;;;;;18.07.2008;;;;SN;Leipzig;;04318;Rosmarinweg;18a;;;NetzLeipzig.pdf
E40770010000010000000003038800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.000;;;;;;06.08.2008;;;;SN;Leipzig;;04289;Erich-Mühsam-Weg;16;;;NetzLeipzig.pdf
E40770010000010000000003040200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.600;;;;;;06.08.2008;;;;SN;Leipzig;;04105;Färberstr.;3;;;NetzLeipzig.pdf
E40770010000010000000003080500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.000;;;;;;04.09.2008;;;;SN;Leipzig;;04105;Roscherstr.;12;;;NetzLeipzig.pdf
E40770010000010000000003117900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.500;;;;;;12.09.2008;;;;SN;Leipzig;;04357;Turgenjewstr.;14;;;NetzLeipzig.pdf
E40770010000010000000003118100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;1.760;;;;;;17.09.2008;;;;SN;Leipzig;;04289;Fontanestr.;10;;;NetzLeipzig.pdf
E40770010000010000000003126700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.200;;;;;;15.07.2008;;;;SN;Leipzig;;04318;Julius-Krause-Str.;11;;;NetzLeipzig.pdf
E40770010000010000000003157500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.200;;;;;;10.10.2008;;;;SN;Leipzig;;04289;Strümpelstr.;4;;;NetzLeipzig.pdf
E40770010000010000000003174800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.720;;;;;;09.10.2008;;;;SN;Leipzig;;04229;Hirzelstr.;7;;;NetzLeipzig.pdf
E40770010000010000000003179500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.500;;;;;;09.09.2008;;;;SN;Leipzig;;04349;Tauchaer Str.;50;;;NetzLeipzig.pdf
E40770010000010000000003183900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.500;;;;;;08.10.2008;;;;SN;Leipzig;;04205;Suhler Str.;51;;;NetzLeipzig.pdf
E40770010000010000000003189000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;14.10.2008;;;;SN;Leipzig;;04155;Stollestr.;8;;;NetzLeipzig.pdf
E40770010000010000000003191200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.510;;;;;;16.10.2008;;;;SN;Leipzig;;04249;Iltispfad;16;;;NetzLeipzig.pdf
E40770010000010000000003212600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;1.550;;;;;;30.10.2008;;;;SN;Leipzig;;04289;Gottfried-Keller-Str.;4;;;NetzLeipzig.pdf
E40770010000010000000003212800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.200;;;;;;03.11.2008;;;;SN;Leipzig;;04328;Sachsenstr.;11;;;NetzLeipzig.pdf
E40770010000010000000003277400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.760;;;;;;24.11.2008;;;;SN;Leipzig;;04249;Häußerstr.;17;;;NetzLeipzig.pdf
E40770010000010000000003296500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.000;;;;;;26.11.2008;;;;SN;Leipzig;;04329;Sommerfelder Weg;2;;;NetzLeipzig.pdf
E40770010000010000000003297200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.000;;;;;;17.10.2008;;;;SN;Leipzig;;04207;Lausner Weg;38;;;NetzLeipzig.pdf
E40770010000010000000003325200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.500;;;;;;15.12.2008;;;;SN;Leipzig;;04277;Koburger Str.;20;;;NetzLeipzig.pdf
E40770010000010000000003332900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;8.280;;;;;;19.12.2008;;;;SN;Leipzig;;04299;Gletschersteinstr.;9;;;NetzLeipzig.pdf
E40770010000010000000003334500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;9.000;;;;;;17.12.2008;;;;SN;Leipzig;;04279;Ernst-Toller-Str.;6;;;NetzLeipzig.pdf
E40770010000010000000003334700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.500;;;;;;11.12.2008;;;;SN;Leipzig;;04349;Portitzer Winkel;7;;;NetzLeipzig.pdf
E40770010000010000000003341100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;13.800;;;;;;30.12.2008;;;;SN;Leipzig;;04155;Wiederitzscher Str.;44;;;NetzLeipzig.pdf
E40770010000010000000003341300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.100;;;;;;23.12.2008;;;;SN;Leipzig;;04229;Dammstr.;28;;;NetzLeipzig.pdf
E40770010000010000000003377500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;9.800;;;;;;29.12.2008;;;;SN;Leipzig;;04249;Seumestr.;52a;;;NetzLeipzig.pdf
E40770010000010000000001452400002;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.720;;;;;;28.08.2009;;;;SN;Leipzig;;04349;Am Keulenberg;71;;;NetzLeipzig.pdf
E40770010000010000000001847100002;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.000;;;;;;04.11.2009;;;;SN;Leipzig;;04205;Ilmenauer Weg;3;;;NetzLeipzig.pdf
E40770010000010000000002445300002;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.990;;;;;;22.09.2009;;;;SN;Leipzig;;04205;Liebensteiner Weg;37;;;NetzLeipzig.pdf
E40770010000010000000002682100002;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.190;;;;;;21.04.2009;;;;SN;Leipzig;;04177;Lützner Str.;27;;;NetzLeipzig.pdf
E40770010000010000000003641200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;06.02.2009;;;;SN;Leipzig;;04319;Am Sommerfeld;21;;;NetzLeipzig.pdf
E40770010000010000000003717300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.500;;;;;;01.11.2009;;;;SN;Leipzig;;04205;Suhler Str.;27;;;NetzLeipzig.pdf
E40770010000010000000003717400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.500;;;;;;30.03.2009;;;;SN;Leipzig;;04249;Buttergasse;5;;;NetzLeipzig.pdf
E40770010000010000000003735100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;70.000;;;;;;11.08.2009;;;;SN;Leipzig;;04159;Stammerstr.;40;;;NetzLeipzig.pdf
E40770010000010000000003760000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;24.04.2009;;;;SN;Leipzig;;04357;Carlebachstr.;1;;;NetzLeipzig.pdf
E40770010000010000000003760400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.600;;;;;;08.05.2009;;;;SN;Leipzig;;04349;Arnds Hufen;27;;;NetzLeipzig.pdf
E40770010000010000000003767100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.800;;;;;;18.05.2009;;;;SN;Leipzig;;04207;Würzburger Str.;22;;;NetzLeipzig.pdf
E40770010000010000000003774200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.200;;;;;;28.05.2009;;;;SN;Leipzig;;04129;Wolteritzer Weg;24;;;NetzLeipzig.pdf
E40770010000010000000003780000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.500;;;;;;08.06.2009;;;;SN;Leipzig;;04249;Berlichingenweg;32;;;NetzLeipzig.pdf
E40770010000010000000003781800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.000;;;;;;29.05.2009;;;;SN;Leipzig;;04249;Dieskaustr.;363;;;NetzLeipzig.pdf
E40770010000010000000003836000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.750;;;;;;26.06.2009;;;;SN;Leipzig;;04328;Albrecht-Dürer-Weg;8;;;NetzLeipzig.pdf
E40770010000010000000003836100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.500;;;;;;06.07.2009;;;;SN;Leipzig;;04205;Sonneberger Weg;5;;;NetzLeipzig.pdf
E40770010000010000000003836300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.500;;;;;;14.07.2009;;;;SN;Leipzig;;04105;Humboldtstr.;2a;;;NetzLeipzig.pdf
E40770010000010000000003839300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.000;;;;;;15.07.2009;;;;SN;Leipzig;;04249;Birkenpilzweg;4;;;NetzLeipzig.pdf
E40770010000010000000003842700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.550;;;;;;22.07.2009;;;;SN;Leipzig;;04349;Teschstr.;35;;;NetzLeipzig.pdf
E40770010000010000000003866100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.040;;;;;;03.07.2009;;;;SN;Leipzig;;04157;Franz-Mehring-Str.;11;;;NetzLeipzig.pdf
E40770010000010000000003866700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.000;;;;;;04.08.2009;;;;SN;Leipzig;;04207;Blaufichtenweg;10;;;NetzLeipzig.pdf
E40770010000010000000003888000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.300;;;;;;05.08.2009;;;;SN;Leipzig;;04349;Krätzbergstr.;40;;;NetzLeipzig.pdf
E40770010000010000000003914900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.300;;;;;;12.08.2009;;;;SN;Leipzig;;04357;Friedrichshafner Str.238;;;;NetzLeipzig.pdf
E40770010000010000000003916000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.800;;;;;;09.07.2009;;;;SN;Leipzig;;04389;Logauweg;2;;;NetzLeipzig.pdf
E40770010000010000000003954100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.800;;;;;;02.09.2009;;;;SN;Leipzig;;04289;Buckyweg;1;;;NetzLeipzig.pdf
E40770010000010000000003975700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.000;;;;;;04.09.2009;;;;SN;Leipzig;;04328;Albrecht-Dürer-Weg;9c;;;NetzLeipzig.pdf
E40770010000010000000003975800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.970;;;;;;17.09.2009;;;;SN;Leipzig;;04129;Crensitzer Weg;10;;;NetzLeipzig.pdf
E40770010000010000000003977400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;110.000;;;;;;22.08.2009;;;;SN;Leipzig;;04159;Linkelstr. Flst.209;5;;;NetzLeipzig.pdf
E40770010000010000000003977900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.600;;;;;;09.09.2009;;;;SN;Leipzig;;04289;Höltystr.;17;;;NetzLeipzig.pdf
E40770010000010000000003996500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.750;;;;;;25.09.2009;;;;SN;Leipzig;;04349;Kästnerbogen;4;;;NetzLeipzig.pdf
E40770010000010000000004017000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.500;;;;;;13.10.2009;;;;SN;Leipzig;;04207;Kulmbacher Str.;4;;;NetzLeipzig.pdf
E40770010000010000000004123100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.600;;;;;;14.10.2009;;;;SN;Leipzig;;04249;Knautnaundorfer Str.;50;;;NetzLeipzig.pdf
E40770010000010000000004123200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.750;;;;;;08.10.2009;;;;SN;Leipzig;;04249;Ritterlingsweg;7;;;NetzLeipzig.pdf
E40770010000010000000004125500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;9.200;;;;;;17.12.2009;;;;SN;Leipzig;;04279;Friederikenstr.;11;;;NetzLeipzig.pdf
E40770010000010000000004126100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04347;Poserstr.;69;;;NetzLeipzig.pdf
E40770010000010000000004126200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;28.10.2009;;;;SN;Leipzig;;04347;Shukowstr.;32;;;NetzLeipzig.pdf
E40770010000010000000004126300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04315;Kreuzstr.;35;;;NetzLeipzig.pdf
E40770010000010000000004126400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04318;Leonhard-Frank-Str.;18;;;NetzLeipzig.pdf
E40770010000010000000004126500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.500;;;;;;29.10.2009;;;;SN;Leipzig;;04289;Zolaweg;96;;;NetzLeipzig.pdf
E40770010000010000000004127000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.950;;;;;;09.10.2009;;;;SN;Leipzig;;04349;Ligusterweg;18;;;NetzLeipzig.pdf
E40770010000010000000004137100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.050;;;;;;11.11.2009;;;;SN;Leipzig;;04289;Roseggerstr.;9a;;;NetzLeipzig.pdf
E40770010000010000000004143200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04317;Brambacher Str.;79;;;NetzLeipzig.pdf
E40770010000010000000004143300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04209;Gärtnerstr.;125;;;NetzLeipzig.pdf
E40770010000010000000004144000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;24.11.2009;;;;SN;Leipzig;;04357;Herzenstr.;41;;;NetzLeipzig.pdf
E40770010000010000000004150600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;29.10.2009;;;;SN;Leipzig;;04205;Illmenauer Weg;36;;;NetzLeipzig.pdf
E40770010000010000000004173600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;13.11.2009;;;;SN;Leipzig;;04155;Menckestr.;20;;;NetzLeipzig.pdf
E40770010000010000000004174000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.920;;;;;;16.11.2009;;;;SN;Leipzig;;04349;Pappelblick;20;;;NetzLeipzig.pdf
E40770010000010000000004175300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;10.080;;;;;;06.11.2009;;;;SN;Leipzig;;04109;Alexanderstr.;43;;;NetzLeipzig.pdf
E40770010000010000000004175600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.000;;;;;;09.11.2009;;;;SN;Leipzig;;04207;Kissinger Str.;17a;;;NetzLeipzig.pdf
E40770010000010000000004192300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;20.10.2009;;;;SN;Leipzig;;40103;Sternwartenstr.;67;;;NetzLeipzig.pdf
E40770010000010000000004198100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.500;;;;;;30.11.2009;;;;SN;Leipzig;;04179;Groitzscher Str.;33;;;NetzLeipzig.pdf
E40770010000010000000004200400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.900;;;;;;26.11.2009;;;;SN;Leipzig;;04347;Bodenreformweg;37;;;NetzLeipzig.pdf
E40770010000010000000004202400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.000;;;;;;19.11.2009;;;;SN;Leipzig;;04249;Sanddornweg;7;;;NetzLeipzig.pdf
E40770010000010000000004203700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;9.200;;;;;;12.11.2009;;;;SN;Leipzig;;04177;Roßmarktstr.;30;;;NetzLeipzig.pdf
E40770010000010000000004214200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;8.000;;;;;;03.12.2009;;;;SN;Leipzig;;04357;Kieler Str.;71;;;NetzLeipzig.pdf
E40770010000010000000004219600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;20.250;;;;;;18.12.2009;;;;SN;Leipzig;;04229;Markranstädter Str.;29b;;;NetzLeipzig.pdf
E40770010000010000000004230300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.820;;;;;;10.12.2009;;;;SN;Leipzig;;04329;Hornissenwinkel;25;;;NetzLeipzig.pdf
E40770010000010000000004230400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;01.12.2009;;;;SN;Leipzig;;04329;Hornissenwinkel;27;;;NetzLeipzig.pdf
E40770010000010000000004230900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;16.600;;;;;;11.12.2009;;;;SN;Leipzig;;04179;Sattelhofstr.;7;;;NetzLeipzig.pdf
E40770010000010000000004236500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;09.12.2009;;;;SN;Leipzig;;04249;Wildschweinpfad;45;;;NetzLeipzig.pdf
E40770010000010000000004236600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04317;Samuel-Lampel-Str.;26;;;NetzLeipzig.pdf
E40770010000010000000004236700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;30.11.2009;;;;SN;Leipzig;;04129;Magnusstr.;16;;;NetzLeipzig.pdf
E40770010000010000000004236800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;56.000;;;;;;17.12.2009;;;;SN;Leipzig;;04249;Kunzestr.;18;;;NetzLeipzig.pdf
E40770010000010000000004236900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.850;;;;;;02.12.2009;;;;SN;Leipzig;;04249;Ritterlingsweg;37;;;NetzLeipzig.pdf
E40770010000010000000004237100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.080;;;;;;09.11.2009;;;;SN;Leipzig;;04279;Magdeborner Str.;14;;;NetzLeipzig.pdf
E40770010000010000000004237200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.000;;;;;;18.12.2009;;;;SN;Leipzig;;04329;Sommerfelder Weg;4;;;NetzLeipzig.pdf
E40770010000010000000004238300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.070;;;;;;21.12.2009;;;;SN;Leipzig;;04277;Mühlholzgasse;73;;;NetzLeipzig.pdf
E40770010000010000000004238500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.600;;;;;;18.12.2009;;;;SN;Leipzig;;04299;Sonnenwinkel;33;;;NetzLeipzig.pdf
E40770010000010000000004238600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;29.000;;;;;;29.10.2009;;;;SN;Leipzig;;04315;Hildegardstr.;20;;;NetzLeipzig.pdf
E40770010000010000000004241400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.500;;;;;;21.12.2009;;;;SN;Leipzig;;04289;Schwarzenbergweg;51;;;NetzLeipzig.pdf
E40770010000010000000004244400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;18.000;;;;;;17.12.2009;;;;SN;Leipzig;;04249;Hornstr.;11;;;NetzLeipzig.pdf
E40770010000010000000004245200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;14.600;;;;;;30.11.2009;;;;SN;Leipzig;;04279;Gerlindeweg;2;;;NetzLeipzig.pdf
E40770010000010000000004246900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.380;;;;;;18.12.2009;;;;SN;Leipzig;;04229;Erdmannstr.;16;;;NetzLeipzig.pdf
E40770010000010000000004250700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;9.200;;;;;;21.12.2009;;;;SN;Leipzig;;04275;Alfred-Kästner-Str.;21;;;NetzLeipzig.pdf
